year,month,country,category,final_action_date,filing_date
2009,2,Rest-of-World,F1,,2002-07-08
2009,2,Rest-of-World,F2A,,2004-06-01
2009,2,Rest-of-World,F2B,,2000-05-08
2009,2,Rest-of-World,F3,,2000-08-01
2009,2,Rest-of-World,F4,,1998-02-15
2009,2,Rest-of-World,EB1,,2009-02-01
2009,2,Rest-of-World,EB2,,2009-02-01
2009,2,Rest-of-World,EB3,,2005-05-01
2009,2,Rest-of-World,EB-Other,,2003-03-15
2009,2,Rest-of-World,EB4,,2009-02-01
2009,2,Rest-of-World,EB-Religious,,2009-02-01
2009,2,Rest-of-World,EB5,,2009-02-01
2009,2,Rest-of-World,EB5-Targeted-Employment,,2009-02-01
2009,2,China,F1,,2002-07-08
2009,2,China,F2A,,2004-06-01
2009,2,China,F2B,,2000-05-08
2009,2,China,F3,,2000-08-01
2009,2,China,F4,,1997-09-22
2009,2,China,EB1,,2009-02-01
2009,2,China,EB2,,2005-01-01
2009,2,China,EB3,,2002-10-01
2009,2,China,EB-Other,,2002-10-01
2009,2,China,EB4,,2009-02-01
2009,2,China,EB-Religious,,2009-02-01
2009,2,China,EB5,,2009-02-01
2009,2,China,EB5-Targeted-Employment,,2009-02-01
2009,2,India,F1,,2002-07-08
2009,2,India,F2A,,2004-06-01
2009,2,India,F2B,,2000-05-08
2009,2,India,F3,,2000-08-01
2009,2,India,F4,,1998-01-15
2009,2,India,EB1,,2009-02-01
2009,2,India,EB2,,2004-01-01
2009,2,India,EB3,,2001-10-15
2009,2,India,EB-Other,,2001-10-15
2009,2,India,EB4,,2009-02-01
2009,2,India,EB-Religious,,2009-02-01
2009,2,India,EB5,,2009-02-01
2009,2,India,EB5-Targeted-Employment,,2009-02-01
2009,2,Mexico,F1,,1992-10-08
2009,2,Mexico,F2A,,2001-09-22
2009,2,Mexico,F2B,,1992-05-01
2009,2,Mexico,F3,,1992-10-08
2009,2,Mexico,F4,,1995-03-22
2009,2,Mexico,EB1,,2009-02-01
2009,2,Mexico,EB2,,2009-02-01
2009,2,Mexico,EB3,,2003-04-01
2009,2,Mexico,EB-Other,,2001-10-15
2009,2,Mexico,EB4,,2009-02-01
2009,2,Mexico,EB-Religious,,2009-02-01
2009,2,Mexico,EB5,,2009-02-01
2009,2,Mexico,EB5-Targeted-Employment,,2009-02-01
2009,2,Philippines,F1,,1993-07-15
2009,2,Philippines,F2A,,2004-06-01
2009,2,Philippines,F2B,,1997-10-15
2009,2,Philippines,F3,,1991-06-01
2009,2,Philippines,F4,,1986-05-01
2009,2,Philippines,EB1,,2009-02-01
2009,2,Philippines,EB2,,2009-02-01
2009,2,Philippines,EB3,,2005-05-01
2009,2,Philippines,EB-Other,,2003-03-15
2009,2,Philippines,EB4,,2009-02-01
2009,2,Philippines,EB-Religious,,2009-02-01
2009,2,Philippines,EB5,,2009-02-01
2009,2,Philippines,EB5-Targeted-Employment,,2009-02-01
