year,month,country,category,final_action_date,filing_date
2009,4,Rest-of-World,F1,,2002-08-15
2009,4,Rest-of-World,F2A,,2004-08-15
2009,4,Rest-of-World,F2B,,2000-09-01
2009,4,Rest-of-World,F3,,2000-08-22
2009,4,Rest-of-World,F4,,1998-04-15
2009,4,Rest-of-World,EB1,,2009-04-01
2009,4,Rest-of-World,EB2,,2009-04-01
2009,4,Rest-of-World,EB3,,2003-03-01
2009,4,Rest-of-World,EB-Other,,2001-03-01
2009,4,Rest-of-World,EB4,,2009-04-01
2009,4,Rest-of-World,EB-Religious,,
2009,4,Rest-of-World,EB5,,2009-04-01
2009,4,Rest-of-World,EB5-Targeted-Employment,,2009-04-01
2009,4,Rest-of-World,EB5-Pilot-Programs,,
2009,4,China,F1,,2002-08-15
2009,4,China,F2A,,2004-08-15
2009,4,China,F2B,,2000-09-01
2009,4,China,F3,,2000-08-22
2009,4,China,F4,,1998-01-08
2009,4,China,EB1,,2009-04-01
2009,4,China,EB2,,2005-02-15
2009,4,China,EB3,,2003-03-01
2009,4,China,EB-Other,,2001-03-01
2009,4,China,EB4,,2009-04-01
2009,4,China,EB-Religious,,
2009,4,China,EB5,,2009-04-01
2009,4,China,EB5-Targeted-Employment,,2009-04-01
2009,4,China,EB5-Pilot-Programs,,
2009,4,India,F1,,2002-08-15
2009,4,India,F2A,,2004-08-15
2009,4,India,F2B,,2000-09-01
2009,4,India,F3,,2000-08-22
2009,4,India,F4,,1998-04-15
2009,4,India,EB1,,2009-04-01
2009,4,India,EB2,,2004-02-15
2009,4,India,EB3,,2001-11-01
2009,4,India,EB-Other,,2001-03-01
2009,4,India,EB4,,2009-04-01
2009,4,India,EB-Religious,,
2009,4,India,EB5,,2009-04-01
2009,4,India,EB5-Targeted-Employment,,2009-04-01
2009,4,India,EB5-Pilot-Programs,,
2009,4,Mexico,F1,,1992-10-08
2009,4,Mexico,F2A,,2002-01-01
2009,4,Mexico,F2B,,1992-05-01
2009,4,Mexico,F3,,1992-10-22
2009,4,Mexico,F4,,1995-04-22
2009,4,Mexico,EB1,,2009-04-01
2009,4,Mexico,EB2,,2009-04-01
2009,4,Mexico,EB3,,2003-03-01
2009,4,Mexico,EB-Other,,2001-03-01
2009,4,Mexico,EB4,,2009-04-01
2009,4,Mexico,EB-Religious,,
2009,4,Mexico,EB5,,2009-04-01
2009,4,Mexico,EB5-Targeted-Employment,,2009-04-01
2009,4,Mexico,EB5-Pilot-Programs,,
2009,4,Philippines,F1,,1993-08-01
2009,4,Philippines,F2A,,2004-08-15
2009,4,Philippines,F2B,,1998-01-15
2009,4,Philippines,F3,,1991-06-15
2009,4,Philippines,F4,,1986-06-22
2009,4,Philippines,EB1,,2009-04-01
2009,4,Philippines,EB2,,2009-04-01
2009,4,Philippines,EB3,,2003-03-01
2009,4,Philippines,EB-Other,,2001-03-01
2009,4,Philippines,EB4,,2009-04-01
2009,4,Philippines,EB-Religious,,
2009,4,Philippines,EB5,,2009-04-01
2009,4,Philippines,EB5-Targeted-Employment,,2009-04-01
2009,4,Philippines,EB5-Pilot-Programs,,
