year,month,country,category,final_action_date,filing_date
2009,3,Rest-of-World,F1,,2002-07-22
2009,3,Rest-of-World,F2A,,2004-07-01
2009,3,Rest-of-World,F2B,,2000-06-22
2009,3,Rest-of-World,F3,,2000-08-08
2009,3,Rest-of-World,F4,,1998-03-01
2009,3,Rest-of-World,EB1,,2009-03-01
2009,3,Rest-of-World,EB2,,2009-03-01
2009,3,Rest-of-World,EB3,,2005-05-01
2009,3,Rest-of-World,EB-Other,,2003-03-15
2009,3,Rest-of-World,EB4,,2009-03-01
2009,3,Rest-of-World,EB-Religious,,2009-03-01
2009,3,Rest-of-World,EB5,,2009-03-01
2009,3,Rest-of-World,EB5-Targeted-Employment,,2009-03-01
2009,3,China,F1,,2002-07-22
2009,3,China,F2A,,2004-07-01
2009,3,China,F2B,,2000-06-22
2009,3,China,F3,,2000-08-08
2009,3,China,F4,,1997-11-15
2009,3,China,EB1,,2009-03-01
2009,3,China,EB2,,2005-02-15
2009,3,China,EB3,,2002-10-22
2009,3,China,EB-Other,,2002-10-22
2009,3,China,EB4,,2009-03-01
2009,3,China,EB-Religious,,2009-03-01
2009,3,China,EB5,,2009-03-01
2009,3,China,EB5-Targeted-Employment,,2009-03-01
2009,3,India,F1,,2002-07-22
2009,3,India,F2A,,2004-07-01
2009,3,India,F2B,,2000-06-22
2009,3,India,F3,,2000-08-08
2009,3,India,F4,,1998-03-01
2009,3,India,EB1,,2009-03-01
2009,3,India,EB2,,2004-02-15
2009,3,India,EB3,,2001-10-15
2009,3,India,EB-Other,,2001-10-15
2009,3,India,EB4,,2009-03-01
2009,3,India,EB-Religious,,2009-03-01
2009,3,India,EB5,,2009-03-01
2009,3,India,EB5-Targeted-Employment,,2009-03-01
2009,3,Mexico,F1,,1992-10-08
2009,3,Mexico,F2A,,2001-10-15
2009,3,Mexico,F2B,,1992-05-01
2009,3,Mexico,F3,,1992-10-15
2009,3,Mexico,F4,,1995-04-08
2009,3,Mexico,EB1,,2009-03-01
2009,3,Mexico,EB2,,2009-03-01
2009,3,Mexico,EB3,,2003-08-15
2009,3,Mexico,EB-Other,,2003-03-15
2009,3,Mexico,EB4,,2009-03-01
2009,3,Mexico,EB-Religious,,2009-03-01
2009,3,Mexico,EB5,,2009-03-01
2009,3,Mexico,EB5-Targeted-Employment,,2009-03-01
2009,3,Philippines,F1,,1993-07-15
2009,3,Philippines,F2A,,2004-07-01
2009,3,Philippines,F2B,,1997-12-01
2009,3,Philippines,F3,,1991-06-08
2009,3,Philippines,F4,,1986-05-15
2009,3,Philippines,EB1,,2009-03-01
2009,3,Philippines,EB2,,2009-03-01
2009,3,Philippines,EB3,,2005-05-01
2009,3,Philippines,EB-Other,,2003-03-15
2009,3,Philippines,EB4,,2009-03-01
2009,3,Philippines,EB-Religious,,2009-03-01
2009,3,Philippines,EB5,,2009-03-01
2009,3,Philippines,EB5-Targeted-Employment,,2009-03-01
