year,month,country,category,final_action_date,filing_date
2009,10,Rest-of-World,F1,,2003-07-22
2009,10,Rest-of-World,F2A,,2005-06-01
2009,10,Rest-of-World,F2B,,2001-08-22
2009,10,Rest-of-World,F3,,2001-01-15
2009,10,Rest-of-World,F4,,1999-04-15
2009,10,Rest-of-World,EB1,,2009-10-01
2009,10,Rest-of-World,EB2,,2009-10-01
2009,10,Rest-of-World,EB3,,2002-06-01
2009,10,Rest-of-World,EB-Other,,2001-06-01
2009,10,Rest-of-World,EB4,,2009-10-01
2009,10,Rest-of-World,EB-Religious,,
2009,10,Rest-of-World,EB5,,2009-10-01
2009,10,Rest-of-World,EB5-Targeted-Employment,,2009-10-01
2009,10,Rest-of-World,EB5-Pilot-Programs,,
2009,10,China,F1,,2003-07-22
2009,10,China,F2A,,2005-06-01
2009,10,China,F2B,,2001-08-22
2009,10,China,F3,,2001-01-15
2009,10,China,F4,,1999-04-15
2009,10,China,EB1,,2009-10-01
2009,10,China,EB2,,2005-03-22
2009,10,China,EB3,,2002-02-22
2009,10,China,EB-Other,,2001-06-01
2009,10,China,EB4,,2009-10-01
2009,10,China,EB-Religious,,
2009,10,China,EB5,,2009-10-01
2009,10,China,EB5-Targeted-Employment,,2009-10-01
2009,10,China,EB5-Pilot-Programs,,
2009,10,India,F1,,2003-07-22
2009,10,India,F2A,,2005-06-01
2009,10,India,F2B,,2001-08-22
2009,10,India,F3,,2001-01-15
2009,10,India,F4,,1999-04-15
2009,10,India,EB1,,2009-10-01
2009,10,India,EB2,,2005-01-22
2009,10,India,EB3,,2001-04-15
2009,10,India,EB-Other,,2001-04-15
2009,10,India,EB4,,2009-10-01
2009,10,India,EB-Religious,,
2009,10,India,EB5,,2009-10-01
2009,10,India,EB5-Targeted-Employment,,2009-10-01
2009,10,India,EB5-Pilot-Programs,,
2009,10,Mexico,F1,,1992-06-08
2009,10,Mexico,F2A,,2003-03-01
2009,10,Mexico,F2B,,1992-05-22
2009,10,Mexico,F3,,1991-07-08
2009,10,Mexico,F4,,1995-10-08
2009,10,Mexico,EB1,,2009-10-01
2009,10,Mexico,EB2,,2009-10-01
2009,10,Mexico,EB3,,2002-05-01
2009,10,Mexico,EB-Other,,2001-06-01
2009,10,Mexico,EB4,,2009-10-01
2009,10,Mexico,EB-Religious,,
2009,10,Mexico,EB5,,2009-10-01
2009,10,Mexico,EB5-Targeted-Employment,,2009-10-01
2009,10,Mexico,EB5-Pilot-Programs,,
2009,10,Philippines,F1,,1993-10-08
2009,10,Philippines,F2A,,2005-06-01
2009,10,Philippines,F2B,,1998-05-01
2009,10,Philippines,F3,,1991-10-15
2009,10,Philippines,F4,,1986-12-01
2009,10,Philippines,EB1,,2009-10-01
2009,10,Philippines,EB2,,2009-10-01
2009,10,Philippines,EB3,,2002-06-01
2009,10,Philippines,EB-Other,,2001-06-01
2009,10,Philippines,EB4,,2009-10-01
2009,10,Philippines,EB-Religious,,
2009,10,Philippines,EB5,,2009-10-01
2009,10,Philippines,EB5-Targeted-Employment,,2009-10-01
2009,10,Philippines,EB5-Pilot-Programs,,
