year,month,country,category,final_action_date,filing_date
2012,9,Rest-of-World,F1,,2005-10-01
2012,9,Rest-of-World,F2A,,2010-05-08
2012,9,Rest-of-World,F2B,,2004-09-15
2012,9,Rest-of-World,F3,,2002-05-15
2012,9,Rest-of-World,F4,,2001-03-08
2012,9,Rest-of-World,EB1,,2012-09-01
2012,9,Rest-of-World,EB2,,2009-01-01
2012,9,Rest-of-World,EB3,,2006-10-01
2012,9,Rest-of-World,EB-Other,,2006-10-01
2012,9,Rest-of-World,EB4,,2012-09-01
2012,9,Rest-of-World,EB-Religious,,2012-09-01
2012,9,Rest-of-World,EB5-Targeted-Employment,,2012-09-01
2012,9,China,F1,,2005-10-01
2012,9,China,F2A,,2010-05-08
2012,9,China,F2B,,2004-09-15
2012,9,China,F3,,2002-05-15
2012,9,China,F4,,2001-01-22
2012,9,China,EB1,,2012-09-01
2012,9,China,EB2,,
2012,9,China,EB3,,2005-12-15
2012,9,China,EB-Other,,2003-06-22
2012,9,China,EB4,,2012-09-01
2012,9,China,EB-Religious,,2012-09-01
2012,9,China,EB5-Targeted-Employment,,2012-09-01
2012,9,India,F1,,2005-10-01
2012,9,India,F2A,,2010-05-08
2012,9,India,F2B,,2004-09-15
2012,9,India,F3,,2002-05-15
2012,9,India,F4,,2001-03-08
2012,9,India,EB1,,2012-09-01
2012,9,India,EB2,,
2012,9,India,EB3,,2002-10-08
2012,9,India,EB-Other,,2002-10-08
2012,9,India,EB4,,2012-09-01
2012,9,India,EB-Religious,,2012-09-01
2012,9,India,EB5-Targeted-Employment,,2012-09-01
2012,9,Mexico,F1,,1993-06-08
2012,9,Mexico,F2A,,2010-04-15
2012,9,Mexico,F2B,,1992-08-22
2012,9,Mexico,F3,,1993-01-22
2012,9,Mexico,F4,,1996-06-15
2012,9,Mexico,EB1,,2012-09-01
2012,9,Mexico,EB2,,2009-01-01
2012,9,Mexico,EB3,,2006-10-01
2012,9,Mexico,EB-Other,,2006-10-01
2012,9,Mexico,EB4,,2012-09-01
2012,9,Mexico,EB-Religious,,2012-09-01
2012,9,Mexico,EB5-Targeted-Employment,,2012-09-01
2012,9,Philippines,F1,,1994-11-08
2012,9,Philippines,F2A,,2010-05-08
2012,9,Philippines,F2B,,2002-01-01
2012,9,Philippines,F3,,1992-07-22
2012,9,Philippines,F4,,1989-02-01
2012,9,Philippines,EB1,,2012-09-01
2012,9,Philippines,EB2,,2009-01-01
2012,9,Philippines,EB3,,2006-08-01
2012,9,Philippines,EB-Other,,2006-08-01
2012,9,Philippines,EB4,,2012-09-01
2012,9,Philippines,EB-Religious,,2012-09-01
2012,9,Philippines,EB5-Targeted-Employment,,2012-09-01
