year,month,country,category,final_action_date,filing_date
2008,3,Rest-of-World,F1,,2002-02-15
2008,3,Rest-of-World,F2A,,2003-04-15
2008,3,Rest-of-World,F2B,,1999-02-08
2008,3,Rest-of-World,F3,,2000-05-15
2008,3,Rest-of-World,F4,,1997-07-15
2008,3,Rest-of-World,EB1,,2008-03-01
2008,3,Rest-of-World,EB2,,2008-03-01
2008,3,Rest-of-World,EB3,,2005-01-01
2008,3,Rest-of-World,EB-Other,,2002-01-01
2008,3,Rest-of-World,EB4,,2008-03-01
2008,3,Rest-of-World,EB-Religious,,2008-03-01
2008,3,Rest-of-World,EB5,,2008-03-01
2008,3,Rest-of-World,EB5-Targeted-Employment,,2008-03-01
2008,3,China,F1,,2002-02-15
2008,3,China,F2A,,2003-04-15
2008,3,China,F2B,,1999-02-08
2008,3,China,F3,,2000-05-15
2008,3,China,F4,,1996-12-01
2008,3,China,EB1,,2008-03-01
2008,3,China,EB2,,2003-12-01
2008,3,China,EB3,,2002-12-01
2008,3,China,EB-Other,,2002-01-01
2008,3,China,EB4,,2008-03-01
2008,3,China,EB-Religious,,2008-03-01
2008,3,China,EB5,,2008-03-01
2008,3,China,EB5-Targeted-Employment,,2008-03-01
2008,3,India,F1,,2002-02-15
2008,3,India,F2A,,2003-04-15
2008,3,India,F2B,,1999-02-08
2008,3,India,F3,,2000-05-15
2008,3,India,F4,,1996-11-01
2008,3,India,EB1,,2008-03-01
2008,3,India,EB2,,
2008,3,India,EB3,,2001-08-01
2008,3,India,EB-Other,,2002-01-01
2008,3,India,EB4,,2008-03-01
2008,3,India,EB-Religious,,2008-03-01
2008,3,India,EB5,,2008-03-01
2008,3,India,EB5-Targeted-Employment,,2008-03-01
2008,3,Mexico,F1,,1992-07-01
2008,3,Mexico,F2A,,2002-05-01
2008,3,Mexico,F2B,,1992-04-01
2008,3,Mexico,F3,,1992-07-15
2008,3,Mexico,F4,,1994-11-15
2008,3,Mexico,EB1,,2008-03-01
2008,3,Mexico,EB2,,2008-03-01
2008,3,Mexico,EB3,,2001-05-01
2008,3,Mexico,EB-Other,,2002-01-01
2008,3,Mexico,EB4,,2008-03-01
2008,3,Mexico,EB-Religious,,2008-03-01
2008,3,Mexico,EB5,,2008-03-01
2008,3,Mexico,EB5-Targeted-Employment,,2008-03-01
2008,3,Philippines,F1,,1993-03-01
2008,3,Philippines,F2A,,2003-04-15
2008,3,Philippines,F2B,,1997-02-01
2008,3,Philippines,F3,,1991-04-01
2008,3,Philippines,F4,,1986-02-22
2008,3,Philippines,EB1,,2008-03-01
2008,3,Philippines,EB2,,2008-03-01
2008,3,Philippines,EB3,,2005-01-01
2008,3,Philippines,EB-Other,,2002-01-01
2008,3,Philippines,EB4,,2008-03-01
2008,3,Philippines,EB-Religious,,2008-03-01
2008,3,Philippines,EB5,,2008-03-01
2008,3,Philippines,EB5-Targeted-Employment,,2008-03-01
