year,month,country,category,final_action_date,filing_date
2018,2,Rest-of-World,F1,2011-03-15,2012-01-01
2018,2,Rest-of-World,F2A,2016-03-01,2016-11-01
2018,2,Rest-of-World,F2B,2011-01-15,2011-09-01
2018,2,Rest-of-World,F3,2005-11-15,2005-12-01
2018,2,Rest-of-World,F4,2004-07-22,2004-11-15
2018,2,Rest-of-World,EB1,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB2,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB3,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB-Other,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB4,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB-Religious,,2018-02-01
2018,2,Rest-of-World,EB5-Non-Regional-Center,2018-02-01,2018-02-01
2018,2,Rest-of-World,EB5-Regional-Center,,2018-02-01
2018,2,China,F1,2011-03-15,2012-01-01
2018,2,China,F2A,2016-03-01,2016-11-01
2018,2,China,F2B,2011-01-15,2011-09-01
2018,2,China,F3,2005-11-15,2005-12-01
2018,2,China,F4,2004-07-22,2004-11-15
2018,2,China,EB1,2018-02-01,2018-02-01
2018,2,China,EB2,2013-10-01,2014-11-15
2018,2,China,EB3,2014-09-15,2016-01-01
2018,2,China,EB-Other,2007-02-01,2008-06-01
2018,2,China,EB4,2018-02-01,2018-02-01
2018,2,China,EB-Religious,,2018-02-01
2018,2,China,EB5-Non-Regional-Center,2014-07-22,2014-09-01
2018,2,China,EB5-Regional-Center,,2014-09-01
2018,2,India,F1,2011-03-15,2012-01-01
2018,2,India,F2A,2016-03-01,2016-11-01
2018,2,India,F2B,2011-01-15,2011-09-01
2018,2,India,F3,2005-11-15,2005-12-01
2018,2,India,F4,2004-01-08,2004-06-22
2018,2,India,EB1,2018-02-01,2018-02-01
2018,2,India,EB2,2008-12-08,2009-02-08
2018,2,India,EB3,2006-12-01,2008-01-01
2018,2,India,EB-Other,2006-12-01,2008-01-01
2018,2,India,EB4,2018-02-01,2018-02-01
2018,2,India,EB-Religious,,2018-02-01
2018,2,India,EB5-Non-Regional-Center,2018-02-01,2018-02-01
2018,2,India,EB5-Regional-Center,,2018-02-01
2018,2,Mexico,F1,1996-07-01,1996-11-01
2018,2,Mexico,F2A,2016-02-01,2016-11-01
2018,2,Mexico,F2B,1996-09-08,1997-01-01
2018,2,Mexico,F3,1995-06-22,1995-10-01
2018,2,Mexico,F4,1997-11-08,1998-02-08
2018,2,Mexico,EB1,2018-02-01,2018-02-01
2018,2,Mexico,EB2,2018-02-01,2018-02-01
2018,2,Mexico,EB3,2018-02-01,2018-02-01
2018,2,Mexico,EB-Other,2018-02-01,2018-02-01
2018,2,Mexico,EB4,2016-06-22,2018-02-01
2018,2,Mexico,EB-Religious,,2018-02-01
2018,2,Mexico,EB5-Non-Regional-Center,2018-02-01,2018-02-01
2018,2,Mexico,EB5-Regional-Center,,2018-02-01
2018,2,Philippines,F1,2005-08-01,2007-10-01
2018,2,Philippines,F2A,2016-03-01,2016-11-01
2018,2,Philippines,F2B,2006-07-22,2007-09-01
2018,2,Philippines,F3,1995-03-15,1995-06-15
2018,2,Philippines,F4,1994-10-01,1995-03-01
2018,2,Philippines,EB1,2018-02-01,2018-02-01
2018,2,Philippines,EB2,2018-02-01,2018-02-01
2018,2,Philippines,EB3,2016-03-01,2016-08-01
2018,2,Philippines,EB-Other,2016-03-01,2016-08-01
2018,2,Philippines,EB4,2018-02-01,2018-02-01
2018,2,Philippines,EB-Religious,,2018-02-01
2018,2,Philippines,EB5-Non-Regional-Center,2018-02-01,2018-02-01
2018,2,Philippines,EB5-Regional-Center,,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB1,2018-02-01,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB2,2018-02-01,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB3,2018-02-01,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB-Other,2018-02-01,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB4,2015-12-01,2016-04-15
2018,2,El Salvador/Guatemala/Honduras,EB-Religious,,2016-04-15
2018,2,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2018-02-01,2018-02-01
2018,2,El Salvador/Guatemala/Honduras,EB5-Regional-Center,,2018-02-01
