year,month,country,category,final_action_date,filing_date
2011,4,Rest-of-World,F1,,2004-05-01
2011,4,Rest-of-World,F2A,,2007-04-01
2011,4,Rest-of-World,F2B,,2003-04-15
2011,4,Rest-of-World,F3,,2001-03-15
2011,4,Rest-of-World,F4,,2000-02-01
2011,4,Rest-of-World,EB1,,2011-04-01
2011,4,Rest-of-World,EB2,,2011-04-01
2011,4,Rest-of-World,EB3,,2005-07-22
2011,4,Rest-of-World,EB-Other,,2003-07-22
2011,4,Rest-of-World,EB4,,2011-04-01
2011,4,Rest-of-World,EB-Religious,,2011-04-01
2011,4,Rest-of-World,EB5,,2011-04-01
2011,4,Rest-of-World,EB5-Targeted-Employment,,2011-04-01
2011,4,Rest-of-World,EB5-Pilot-Programs,,2011-04-01
2011,4,China,F1,,2004-05-01
2011,4,China,F2A,,2007-04-01
2011,4,China,F2B,,2003-04-15
2011,4,China,F3,,2001-03-15
2011,4,China,F4,,2000-01-01
2011,4,China,EB1,,2011-04-01
2011,4,China,EB2,,2006-07-22
2011,4,China,EB3,,2004-03-01
2011,4,China,EB-Other,,2003-04-22
2011,4,China,EB4,,2011-04-01
2011,4,China,EB-Religious,,2011-04-01
2011,4,China,EB5,,2011-04-01
2011,4,China,EB5-Targeted-Employment,,2011-04-01
2011,4,China,EB5-Pilot-Programs,,2011-04-01
2011,4,India,F1,,2004-05-01
2011,4,India,F2A,,2007-04-01
2011,4,India,F2B,,2003-04-15
2011,4,India,F3,,2001-03-15
2011,4,India,F4,,2000-02-01
2011,4,India,EB1,,2011-04-01
2011,4,India,EB2,,2006-05-08
2011,4,India,EB3,,2002-04-08
2011,4,India,EB-Other,,2002-04-08
2011,4,India,EB4,,2011-04-01
2011,4,India,EB-Religious,,2011-04-01
2011,4,India,EB5,,2011-04-01
2011,4,India,EB5-Targeted-Employment,,2011-04-01
2011,4,India,EB5-Pilot-Programs,,2011-04-01
2011,4,Mexico,F1,,1993-02-15
2011,4,Mexico,F2A,,2006-07-01
2011,4,Mexico,F2B,,1992-07-15
2011,4,Mexico,F3,,1992-11-08
2011,4,Mexico,F4,,1996-02-01
2011,4,Mexico,EB1,,2011-04-01
2011,4,Mexico,EB2,,2011-04-01
2011,4,Mexico,EB3,,2004-05-08
2011,4,Mexico,EB-Other,,2003-07-22
2011,4,Mexico,EB4,,2011-04-01
2011,4,Mexico,EB-Religious,,2011-04-01
2011,4,Mexico,EB5,,2011-04-01
2011,4,Mexico,EB5-Targeted-Employment,,2011-04-01
2011,4,Mexico,EB5-Pilot-Programs,,2011-04-01
2011,4,Philippines,F1,,1995-04-01
2011,4,Philippines,F2A,,2007-04-01
2011,4,Philippines,F2B,,1999-12-01
2011,4,Philippines,F3,,1992-01-01
2011,4,Philippines,F4,,1988-03-08
2011,4,Philippines,EB1,,2011-04-01
2011,4,Philippines,EB2,,2011-04-01
2011,4,Philippines,EB3,,2005-07-22
2011,4,Philippines,EB-Other,,2003-07-22
2011,4,Philippines,EB4,,2011-04-01
2011,4,Philippines,EB-Religious,,2011-04-01
2011,4,Philippines,EB5,,2011-04-01
2011,4,Philippines,EB5-Targeted-Employment,,2011-04-01
2011,4,Philippines,EB5-Pilot-Programs,,2011-04-01
