year,month,country,category,final_action_date,filing_date
2010,4,Rest-of-World,F1,,2004-07-08
2010,4,Rest-of-World,F2A,,2006-06-01
2010,4,Rest-of-World,F2B,,2002-03-01
2010,4,Rest-of-World,F3,,2001-05-22
2010,4,Rest-of-World,F4,,2000-03-01
2010,4,Rest-of-World,EB1,,2010-04-01
2010,4,Rest-of-World,EB2,,2010-04-01
2010,4,Rest-of-World,EB3,,2003-02-01
2010,4,Rest-of-World,EB-Other,,2001-06-01
2010,4,Rest-of-World,EB4,,2010-04-01
2010,4,Rest-of-World,EB-Religious,,2010-04-01
2010,4,Rest-of-World,EB5,,2010-04-01
2010,4,Rest-of-World,EB5-Targeted-Employment,,2010-04-01
2010,4,Rest-of-World,EB5-Pilot-Programs,,2010-04-01
2010,4,China,F1,,2004-07-08
2010,4,China,F2A,,2006-06-01
2010,4,China,F2B,,2002-03-01
2010,4,China,F3,,2001-05-22
2010,4,China,F4,,2000-03-01
2010,4,China,EB1,,2010-04-01
2010,4,China,EB2,,2005-08-22
2010,4,China,EB3,,2003-02-01
2010,4,China,EB-Other,,2001-06-01
2010,4,China,EB4,,2010-04-01
2010,4,China,EB-Religious,,2010-04-01
2010,4,China,EB5,,2010-04-01
2010,4,China,EB5-Targeted-Employment,,2010-04-01
2010,4,China,EB5-Pilot-Programs,,2010-04-01
2010,4,India,F1,,2004-07-08
2010,4,India,F2A,,2006-06-01
2010,4,India,F2B,,2002-03-01
2010,4,India,F3,,2001-05-22
2010,4,India,F4,,2000-03-01
2010,4,India,EB1,,2010-04-01
2010,4,India,EB2,,2005-02-01
2010,4,India,EB3,,2001-09-08
2010,4,India,EB-Other,,2001-06-01
2010,4,India,EB4,,2010-04-01
2010,4,India,EB-Religious,,2010-04-01
2010,4,India,EB5,,2010-04-01
2010,4,India,EB5-Targeted-Employment,,2010-04-01
2010,4,India,EB5-Pilot-Programs,,2010-04-01
2010,4,Mexico,F1,,1992-10-15
2010,4,Mexico,F2A,,2005-01-01
2010,4,Mexico,F2B,,1992-06-15
2010,4,Mexico,F3,,1992-10-15
2010,4,Mexico,F4,,1995-12-08
2010,4,Mexico,EB1,,2010-04-01
2010,4,Mexico,EB2,,2010-04-01
2010,4,Mexico,EB3,,2002-07-01
2010,4,Mexico,EB-Other,,2001-06-01
2010,4,Mexico,EB4,,2010-04-01
2010,4,Mexico,EB-Religious,,2010-04-01
2010,4,Mexico,EB5,,2010-04-01
2010,4,Mexico,EB5-Targeted-Employment,,2010-04-01
2010,4,Mexico,EB5-Pilot-Programs,,2010-04-01
2010,4,Philippines,F1,,1994-03-01
2010,4,Philippines,F2A,,2006-06-01
2010,4,Philippines,F2B,,1998-09-15
2010,4,Philippines,F3,,1992-03-01
2010,4,Philippines,F4,,1987-09-08
2010,4,Philippines,EB1,,2010-04-01
2010,4,Philippines,EB2,,2010-04-01
2010,4,Philippines,EB3,,2003-02-01
2010,4,Philippines,EB-Other,,2001-06-01
2010,4,Philippines,EB4,,2010-04-01
2010,4,Philippines,EB-Religious,,2010-04-01
2010,4,Philippines,EB5,,2010-04-01
2010,4,Philippines,EB5-Targeted-Employment,,2010-04-01
2010,4,Philippines,EB5-Pilot-Programs,,2010-04-01
