year,month,country,category,final_action_date,filing_date
2015,7,Rest-of-World,F1,,2007-10-01
2015,7,Rest-of-World,F2A,,2013-11-08
2015,7,Rest-of-World,F2B,,2008-10-15
2015,7,Rest-of-World,F3,,2004-03-15
2015,7,Rest-of-World,F4,,2002-10-22
2015,7,Rest-of-World,EB1,,2015-07-01
2015,7,Rest-of-World,EB2,,2015-07-01
2015,7,Rest-of-World,EB3,,2015-04-01
2015,7,Rest-of-World,EB-Other,,2015-04-01
2015,7,Rest-of-World,EB4,,2015-07-01
2015,7,Rest-of-World,EB-Religious,,2015-07-01
2015,7,Rest-of-World,EB5-Targeted-Employment,,2015-07-01
2015,7,China,F1,,2007-10-01
2015,7,China,F2A,,2013-11-08
2015,7,China,F2B,,2008-10-15
2015,7,China,F3,,2004-03-15
2015,7,China,F4,,2002-10-22
2015,7,China,EB1,,2015-07-01
2015,7,China,EB2,,2013-10-01
2015,7,China,EB3,,2011-09-01
2015,7,China,EB-Other,,2006-01-01
2015,7,China,EB4,,2015-07-01
2015,7,China,EB-Religious,,2015-07-01
2015,7,China,EB5-Targeted-Employment,,2013-09-01
2015,7,India,F1,,2007-10-01
2015,7,India,F2A,,2013-11-08
2015,7,India,F2B,,2008-10-15
2015,7,India,F3,,2004-03-15
2015,7,India,F4,,2002-10-22
2015,7,India,EB1,,2015-07-01
2015,7,India,EB2,,2008-10-01
2015,7,India,EB3,,2004-02-01
2015,7,India,EB-Other,,2004-02-01
2015,7,India,EB4,,2015-07-01
2015,7,India,EB-Religious,,2015-07-01
2015,7,India,EB5-Targeted-Employment,,2015-07-01
2015,7,Mexico,F1,,1994-11-15
2015,7,Mexico,F2A,,2013-09-15
2015,7,Mexico,F2B,,1995-04-08
2015,7,Mexico,F3,,1994-04-22
2015,7,Mexico,F4,,1997-03-01
2015,7,Mexico,EB1,,2015-07-01
2015,7,Mexico,EB2,,2015-07-01
2015,7,Mexico,EB3,,2015-04-01
2015,7,Mexico,EB-Other,,2015-04-01
2015,7,Mexico,EB4,,2015-07-01
2015,7,Mexico,EB-Religious,,2015-07-01
2015,7,Mexico,EB5-Targeted-Employment,,2015-07-01
2015,7,Philippines,F1,,2000-03-15
2015,7,Philippines,F2A,,2013-11-08
2015,7,Philippines,F2B,,2004-05-15
2015,7,Philippines,F3,,1993-08-22
2015,7,Philippines,F4,,1991-12-08
2015,7,Philippines,EB1,,2015-07-01
2015,7,Philippines,EB2,,2015-07-01
2015,7,Philippines,EB3,,
2015,7,Philippines,EB-Other,,
2015,7,Philippines,EB4,,2015-07-01
2015,7,Philippines,EB-Religious,,2015-07-01
2015,7,Philippines,EB5-Targeted-Employment,,2015-07-01
