year,month,country,category,final_action_date,filing_date
2002,11,Rest-of-World,F1,,1999-03-15
2002,11,Rest-of-World,F2A,,1997-08-15
2002,11,Rest-of-World,F2B,,1994-03-01
2002,11,Rest-of-World,F3,,1996-11-15
2002,11,Rest-of-World,F4,,1990-11-01
2002,11,Rest-of-World,EB1,,2002-11-01
2002,11,Rest-of-World,EB2,,2002-11-01
2002,11,Rest-of-World,EB3,,2002-11-01
2002,11,Rest-of-World,EB-Other,,2002-11-01
2002,11,Rest-of-World,EB4,,2002-11-01
2002,11,Rest-of-World,EB-Religious,,2002-11-01
2002,11,Rest-of-World,EB5,,2002-11-01
2002,11,Rest-of-World,EB5-Targeted-Employment,,2002-11-01
2002,11,Mexico,F1,,1991-06-01
2002,11,Mexico,F2A,,1995-03-01
2002,11,Mexico,F2B,,1991-10-22
2002,11,Mexico,F3,,1992-08-15
2002,11,Mexico,F4,,1990-08-15
2002,11,Mexico,EB1,,2002-11-01
2002,11,Mexico,EB2,,2002-11-01
2002,11,Mexico,EB3,,2002-11-01
2002,11,Mexico,EB-Other,,2002-11-01
2002,11,Mexico,EB4,,2002-11-01
2002,11,Mexico,EB-Religious,,2002-11-01
2002,11,Mexico,EB5,,2002-11-01
2002,11,Mexico,EB5-Targeted-Employment,,2002-11-01
2002,11,Philippines,F1,,1990-02-01
2002,11,Philippines,F2A,,1997-08-15
2002,11,Philippines,F2B,,1994-03-01
2002,11,Philippines,F3,,1989-11-01
2002,11,Philippines,F4,,1981-11-01
2002,11,Philippines,EB1,,2002-11-01
2002,11,Philippines,EB2,,2002-11-01
2002,11,Philippines,EB3,,2002-11-01
2002,11,Philippines,EB-Other,,2002-11-01
2002,11,Philippines,EB4,,2002-11-01
2002,11,Philippines,EB-Religious,,2002-11-01
2002,11,Philippines,EB5,,2002-11-01
2002,11,Philippines,EB5-Targeted-Employment,,2002-11-01
2002,11,India,EB1,,2002-11-01
2002,11,India,EB2,,2002-11-01
2002,11,India,EB3,,2002-11-01
2002,11,India,EB-Other,,2002-11-01
2002,11,India,EB4,,2002-11-01
2002,11,India,EB-Religious,,2002-11-01
2002,11,India,EB5,,2002-11-01
2002,11,India,EB5-Targeted-Employment,,2002-11-01
