year,month,country,category,final_action_date,filing_date
2002,12,Rest-of-World,F1,,1999-04-08
2002,12,Rest-of-World,F2A,,1997-09-22
2002,12,Rest-of-World,F2B,,1994-04-08
2002,12,Rest-of-World,F3,,1996-12-22
2002,12,Rest-of-World,F4,,1990-12-08
2002,12,Rest-of-World,EB1,,2002-12-01
2002,12,Rest-of-World,EB2,,2002-12-01
2002,12,Rest-of-World,EB3,,2002-12-01
2002,12,Rest-of-World,EB-Other,,2002-12-01
2002,12,Rest-of-World,EB4,,2002-12-01
2002,12,Rest-of-World,EB-Religious,,2002-12-01
2002,12,Rest-of-World,EB5,,2002-12-01
2002,12,Rest-of-World,EB5-Targeted-Employment,,2002-12-01
2002,12,Mexico,F1,,1992-10-15
2002,12,Mexico,F2A,,1995-04-08
2002,12,Mexico,F2B,,1991-11-01
2002,12,Mexico,F3,,1992-11-01
2002,12,Mexico,F4,,1990-11-01
2002,12,Mexico,EB1,,2002-12-01
2002,12,Mexico,EB2,,2002-12-01
2002,12,Mexico,EB3,,2002-12-01
2002,12,Mexico,EB-Other,,2002-12-01
2002,12,Mexico,EB4,,2002-12-01
2002,12,Mexico,EB-Religious,,2002-12-01
2002,12,Mexico,EB5,,2002-12-01
2002,12,Mexico,EB5-Targeted-Employment,,2002-12-01
2002,12,Philippines,F1,,1990-04-01
2002,12,Philippines,F2A,,1997-09-22
2002,12,Philippines,F2B,,1994-04-08
2002,12,Philippines,F3,,1989-12-01
2002,12,Philippines,F4,,1981-12-01
2002,12,Philippines,EB1,,2002-12-01
2002,12,Philippines,EB2,,2002-12-01
2002,12,Philippines,EB3,,2002-12-01
2002,12,Philippines,EB-Other,,2002-12-01
2002,12,Philippines,EB4,,2002-12-01
2002,12,Philippines,EB-Religious,,2002-12-01
2002,12,Philippines,EB5,,2002-12-01
2002,12,Philippines,EB5-Targeted-Employment,,2002-12-01
