year,month,country,category,final_action_date,filing_date
2016,5,Rest-of-World,F1,2008-11-22,2009-10-01
2016,5,Rest-of-World,F2A,2014-11-01,2015-06-15
2016,5,Rest-of-World,F2B,2009-09-01,2010-12-15
2016,5,Rest-of-World,F3,2004-12-01,2005-08-01
2016,5,Rest-of-World,F4,2003-07-22,2004-05-01
2016,5,Rest-of-World,EB1,2016-05-01,2016-05-01
2016,5,Rest-of-World,EB2,2016-05-01,2016-05-01
2016,5,Rest-of-World,EB3,2016-02-15,2016-05-01
2016,5,Rest-of-World,EB-Other,2016-02-15,2016-05-01
2016,5,Rest-of-World,EB4,2016-05-01,2016-05-01
2016,5,Rest-of-World,EB-Religious,2016-05-01,2016-05-01
2016,5,Rest-of-World,EB5-Non-Regional-Center,2016-05-01,2016-05-01
2016,5,Rest-of-World,EB5-Regional-Center,2016-05-01,2016-05-01
2016,5,China,F1,2008-11-22,2009-10-01
2016,5,China,F2A,2014-11-01,2015-06-15
2016,5,China,F2B,2009-09-01,2010-12-15
2016,5,China,F3,2004-12-01,2005-08-01
2016,5,China,F4,2003-07-22,2004-05-01
2016,5,China,EB1,2016-05-01,2016-05-01
2016,5,China,EB2,2012-09-01,2013-06-01
2016,5,China,EB3,2013-08-15,2015-05-01
2016,5,China,EB-Other,2007-04-22,2008-04-01
2016,5,China,EB4,2016-05-01,2016-05-01
2016,5,China,EB-Religious,2016-05-01,2016-05-01
2016,5,China,EB5-Non-Regional-Center,2014-02-08,2015-05-01
2016,5,China,EB5-Regional-Center,2014-02-08,2015-05-01
2016,5,India,F1,2008-11-22,2009-10-01
2016,5,India,F2A,2014-11-01,2015-06-15
2016,5,India,F2B,2009-09-01,2010-12-15
2016,5,India,F3,2004-12-01,2005-08-01
2016,5,India,F4,2003-07-22,2004-05-01
2016,5,India,EB1,2016-05-01,2016-05-01
2016,5,India,EB2,2008-11-22,2009-07-01
2016,5,India,EB3,2004-09-01,2005-07-01
2016,5,India,EB-Other,2004-09-01,2005-07-01
2016,5,India,EB4,2016-05-01,2016-05-01
2016,5,India,EB-Religious,2016-05-01,2016-05-01
2016,5,India,EB5-Non-Regional-Center,2016-05-01,2016-05-01
2016,5,India,EB5-Regional-Center,2016-05-01,2016-05-01
2016,5,Mexico,F1,1995-02-08,1995-04-01
2016,5,Mexico,F2A,2014-08-15,2015-06-15
2016,5,Mexico,F2B,1995-09-08,1996-04-01
2016,5,Mexico,F3,1994-10-08,1995-05-01
2016,5,Mexico,F4,1997-04-08,1998-06-01
2016,5,Mexico,EB1,2016-05-01,2016-05-01
2016,5,Mexico,EB2,2016-05-01,2016-05-01
2016,5,Mexico,EB3,2016-02-15,2016-05-01
2016,5,Mexico,EB-Other,2016-02-15,2016-05-01
2016,5,Mexico,EB4,2016-05-01,2016-05-01
2016,5,Mexico,EB-Religious,2016-05-01,2016-05-01
2016,5,Mexico,EB5-Non-Regional-Center,2016-05-01,2016-05-01
2016,5,Mexico,EB5-Regional-Center,2016-05-01,2016-05-01
2016,5,Philippines,F1,2004-10-01,2005-09-01
2016,5,Philippines,F2A,2014-11-01,2015-06-15
2016,5,Philippines,F2B,2005-05-01,2005-05-01
2016,5,Philippines,F3,1994-01-22,1995-08-01
2016,5,Philippines,F4,1992-10-01,1993-01-01
2016,5,Philippines,EB1,2016-05-01,2016-05-01
2016,5,Philippines,EB2,2016-05-01,2016-05-01
2016,5,Philippines,EB3,2008-08-08,2010-01-01
2016,5,Philippines,EB-Other,2008-08-08,2010-01-01
2016,5,Philippines,EB4,2016-05-01,2016-05-01
2016,5,Philippines,EB-Religious,2016-05-01,2016-05-01
2016,5,Philippines,EB5-Non-Regional-Center,2016-05-01,2016-05-01
2016,5,Philippines,EB5-Regional-Center,2016-05-01,2016-05-01
2016,5,El Salvador/Guatemala/Honduras,EB1,2016-05-01,
2016,5,El Salvador/Guatemala/Honduras,EB2,2016-05-01,
2016,5,El Salvador/Guatemala/Honduras,EB3,2016-02-15,
2016,5,El Salvador/Guatemala/Honduras,EB-Other,2016-02-15,
2016,5,El Salvador/Guatemala/Honduras,EB4,2010-01-01,
2016,5,El Salvador/Guatemala/Honduras,EB-Religious,2010-01-01,
2016,5,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2016-05-01,
2016,5,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2016-05-01,
