year,month,country,category,final_action_date,filing_date
2016,11,Rest-of-World,F1,2009-10-22,2011-01-01
2016,11,Rest-of-World,F2A,2015-01-22,2015-11-22
2016,11,Rest-of-World,F2B,2010-04-15,2011-02-08
2016,11,Rest-of-World,F3,2005-01-22,2005-08-22
2016,11,Rest-of-World,F4,2003-12-01,2004-07-01
2016,11,Rest-of-World,EB1,2016-11-01,2016-11-01
2016,11,Rest-of-World,EB2,2016-11-01,2016-11-01
2016,11,Rest-of-World,EB3,2016-07-01,2016-11-01
2016,11,Rest-of-World,EB-Other,2016-07-01,2016-11-01
2016,11,Rest-of-World,EB4,2016-11-01,2016-11-01
2016,11,Rest-of-World,EB-Religious,2016-11-01,2016-11-01
2016,11,Rest-of-World,EB5-Non-Regional-Center,2016-11-01,2016-11-01
2016,11,Rest-of-World,EB5-Regional-Center,2016-11-01,2016-11-01
2016,11,China,F1,2009-10-22,2011-01-01
2016,11,China,F2A,2015-01-22,2015-11-22
2016,11,China,F2B,2010-04-15,2011-02-08
2016,11,China,F3,2005-01-22,2005-08-22
2016,11,China,F4,2003-08-01,2004-07-01
2016,11,China,EB1,2016-11-01,2016-11-01
2016,11,China,EB2,2012-07-15,2013-03-01
2016,11,China,EB3,2013-04-15,2014-05-01
2016,11,China,EB-Other,2005-09-01,2009-08-01
2016,11,China,EB4,2016-11-01,2016-11-01
2016,11,China,EB-Religious,2016-11-01,2016-11-01
2016,11,China,EB5-Non-Regional-Center,2014-03-08,2014-06-15
2016,11,China,EB5-Regional-Center,2014-03-08,2014-06-15
2016,11,India,F1,2009-10-22,2011-01-01
2016,11,India,F2A,2015-01-22,2015-11-22
2016,11,India,F2B,2010-04-15,2011-02-08
2016,11,India,F3,2005-01-22,2005-08-22
2016,11,India,F4,2003-02-15,2004-05-01
2016,11,India,EB1,2016-11-01,2016-11-01
2016,11,India,EB2,2007-11-01,2009-04-22
2016,11,India,EB3,2005-03-08,2005-07-01
2016,11,India,EB-Other,2005-03-08,2005-07-01
2016,11,India,EB4,2016-11-01,2016-11-01
2016,11,India,EB-Religious,2016-11-01,2016-11-01
2016,11,India,EB5-Non-Regional-Center,2016-11-01,2016-11-01
2016,11,India,EB5-Regional-Center,2016-11-01,2016-11-01
2016,11,Mexico,F1,1995-04-08,1995-06-01
2016,11,Mexico,F2A,2015-01-08,2015-11-22
2016,11,Mexico,F2B,1995-10-08,1996-06-01
2016,11,Mexico,F3,1994-12-01,1995-05-01
2016,11,Mexico,F4,1997-05-08,1997-12-01
2016,11,Mexico,EB1,2016-11-01,2016-11-01
2016,11,Mexico,EB2,2016-11-01,2016-11-01
2016,11,Mexico,EB3,2016-07-01,2016-11-01
2016,11,Mexico,EB-Other,2016-07-01,2016-11-01
2016,11,Mexico,EB4,2016-11-01,2016-11-01
2016,11,Mexico,EB-Religious,2016-11-01,2016-11-01
2016,11,Mexico,EB5-Non-Regional-Center,2016-11-01,2016-11-01
2016,11,Mexico,EB5-Regional-Center,2016-11-01,2016-11-01
2016,11,Philippines,F1,2005-09-01,2006-05-01
2016,11,Philippines,F2A,2015-01-22,2015-11-22
2016,11,Philippines,F2B,2006-02-15,2007-02-01
2016,11,Philippines,F3,1994-08-08,1995-01-01
2016,11,Philippines,F4,1993-05-08,1994-04-01
2016,11,Philippines,EB1,2016-11-01,2016-11-01
2016,11,Philippines,EB2,2016-11-01,2016-11-01
2016,11,Philippines,EB3,2011-04-01,2013-09-01
2016,11,Philippines,EB-Other,2011-04-01,2013-09-01
2016,11,Philippines,EB4,2016-11-01,2016-11-01
2016,11,Philippines,EB-Religious,2016-11-01,2016-11-01
2016,11,Philippines,EB5-Non-Regional-Center,2016-11-01,2016-11-01
2016,11,Philippines,EB5-Regional-Center,2016-11-01,2016-11-01
2016,11,El Salvador/Guatemala/Honduras,EB1,2016-11-01,
2016,11,El Salvador/Guatemala/Honduras,EB2,2016-11-01,
2016,11,El Salvador/Guatemala/Honduras,EB3,2016-07-01,
2016,11,El Salvador/Guatemala/Honduras,EB-Other,2016-07-01,
2016,11,El Salvador/Guatemala/Honduras,EB4,2015-07-15,
2016,11,El Salvador/Guatemala/Honduras,EB-Religious,2015-07-15,
2016,11,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2016-11-01,
2016,11,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2016-11-01,
