year,month,country,category,final_action_date,filing_date
2006,8,Rest-of-World,F1,,1997-01-01
2006,8,Rest-of-World,F2A,,1999-09-08
2006,8,Rest-of-World,F2B,,1996-09-22
2006,8,Rest-of-World,F3,,1998-09-08
2006,8,Rest-of-World,F4,,1995-06-15
2006,8,Rest-of-World,EB1,,2006-08-01
2006,8,Rest-of-World,EB2,,2006-08-01
2006,8,Rest-of-World,EB3,,2001-10-01
2006,8,Rest-of-World,EB-Schedule-A,,2006-08-01
2006,8,Rest-of-World,EB-Other,,
2006,8,Rest-of-World,EB4,,2006-08-01
2006,8,Rest-of-World,EB-Religious,,2006-08-01
2006,8,Rest-of-World,EB5,,2006-08-01
2006,8,Rest-of-World,EB5-Targeted-Employment,,2006-08-01
2006,8,China,F1,,1997-01-01
2006,8,China,F2A,,1999-09-08
2006,8,China,F2B,,1996-09-22
2006,8,China,F3,,1998-09-08
2006,8,China,F4,,1994-07-01
2006,8,China,EB1,,2006-08-01
2006,8,China,EB2,,2005-03-01
2006,8,China,EB3,,2001-10-01
2006,8,China,EB-Schedule-A,,2006-08-01
2006,8,China,EB-Other,,
2006,8,China,EB4,,2006-08-01
2006,8,China,EB-Religious,,2006-08-01
2006,8,China,EB5,,2006-08-01
2006,8,China,EB5-Targeted-Employment,,2006-08-01
2006,8,India,F1,,1997-01-01
2006,8,India,F2A,,1999-09-08
2006,8,India,F2B,,1996-09-22
2006,8,India,F3,,1998-09-08
2006,8,India,F4,,1995-01-01
2006,8,India,EB1,,2006-01-01
2006,8,India,EB2,,
2006,8,India,EB3,,2001-04-01
2006,8,India,EB-Schedule-A,,2006-08-01
2006,8,India,EB-Other,,
2006,8,India,EB4,,2006-08-01
2006,8,India,EB-Religious,,2006-08-01
2006,8,India,EB5,,2006-08-01
2006,8,India,EB5-Targeted-Employment,,2006-08-01
2006,8,Mexico,F1,,1992-06-01
2006,8,Mexico,F2A,,1999-09-08
2006,8,Mexico,F2B,,1991-12-01
2006,8,Mexico,F3,,1981-01-01
2006,8,Mexico,F4,,1993-01-01
2006,8,Mexico,EB1,,2006-08-01
2006,8,Mexico,EB2,,2006-08-01
2006,8,Mexico,EB3,,2001-04-22
2006,8,Mexico,EB-Schedule-A,,2006-08-01
2006,8,Mexico,EB-Other,,
2006,8,Mexico,EB4,,2006-08-01
2006,8,Mexico,EB-Religious,,2006-08-01
2006,8,Mexico,EB5,,2006-08-01
2006,8,Mexico,EB5-Targeted-Employment,,2006-08-01
2006,8,Philippines,F1,,1991-10-01
2006,8,Philippines,F2A,,1999-09-08
2006,8,Philippines,F2B,,1992-12-01
2006,8,Philippines,F3,,1985-12-01
2006,8,Philippines,F4,,1984-01-15
2006,8,Philippines,EB1,,2006-08-01
2006,8,Philippines,EB2,,2006-08-01
2006,8,Philippines,EB3,,2001-10-01
2006,8,Philippines,EB-Schedule-A,,2006-08-01
2006,8,Philippines,EB-Other,,
2006,8,Philippines,EB4,,2006-08-01
2006,8,Philippines,EB-Religious,,2006-08-01
2006,8,Philippines,EB5,,2006-08-01
2006,8,Philippines,EB5-Targeted-Employment,,2006-08-01
