year,month,country,category,final_action_date,filing_date
2019,7,Rest-of-World,F1,2012-03-08,2012-11-08
2019,7,Rest-of-World,F2A,2019-07-01,2019-03-08
2019,7,Rest-of-World,F2B,2013-09-01,2014-08-15
2019,7,Rest-of-World,F3,2007-03-08,2007-09-08
2019,7,Rest-of-World,F4,2006-06-15,2006-12-15
2019,7,Rest-of-World,EB1,2018-04-22,2018-09-01
2019,7,Rest-of-World,EB2,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB3,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB-Other,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB4,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB-Religious,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB5-Non-Regional-Center,2019-07-01,2019-07-01
2019,7,Rest-of-World,EB5-Regional-Center,2019-07-01,2019-07-01
2019,7,China,F1,2012-03-08,2012-11-08
2019,7,China,F2A,2019-07-01,2019-03-08
2019,7,China,F2B,2013-09-01,2014-08-15
2019,7,China,F3,2007-03-08,2007-09-08
2019,7,China,F4,2006-06-15,2006-12-15
2019,7,China,EB1,2017-05-08,2017-10-01
2019,7,China,EB2,2016-11-01,2017-02-01
2019,7,China,EB3,2016-01-01,2016-06-01
2019,7,China,EB-Other,2007-11-22,2008-06-01
2019,7,China,EB4,2019-07-01,2019-07-01
2019,7,China,EB-Religious,2019-07-01,2019-07-01
2019,7,China,EB5-Non-Regional-Center,2014-10-01,2014-11-01
2019,7,China,EB5-Regional-Center,2014-10-01,2014-11-01
2019,7,India,F1,2012-03-08,2012-11-08
2019,7,India,F2A,2019-07-01,2019-03-08
2019,7,India,F2B,2013-09-01,2014-08-15
2019,7,India,F3,2007-03-08,2007-09-08
2019,7,India,F4,2004-08-22,2005-04-22
2019,7,India,EB1,2015-01-01,2017-10-01
2019,7,India,EB2,2009-04-24,2009-06-01
2019,7,India,EB3,2009-07-01,2010-04-01
2019,7,India,EB-Other,2009-07-01,2010-04-01
2019,7,India,EB4,2019-07-01,2019-07-01
2019,7,India,EB-Religious,2019-07-01,2019-07-01
2019,7,India,EB5-Non-Regional-Center,2017-05-01,2019-07-01
2019,7,India,EB5-Regional-Center,2017-05-01,2019-07-01
2019,7,Mexico,F1,1996-08-01,1999-10-22
2019,7,Mexico,F2A,2019-07-01,2019-03-08
2019,7,Mexico,F2B,1998-04-15,1998-12-22
2019,7,Mexico,F3,1995-07-01,2000-07-08
2019,7,Mexico,F4,1997-01-01,1998-12-08
2019,7,Mexico,EB1,2018-04-22,2018-09-01
2019,7,Mexico,EB2,2019-07-01,2019-07-01
2019,7,Mexico,EB3,2019-07-01,2019-07-01
2019,7,Mexico,EB-Other,2019-07-01,2019-07-01
2019,7,Mexico,EB4,2016-07-01,2019-07-01
2019,7,Mexico,EB-Religious,2016-07-01,2019-07-01
2019,7,Mexico,EB5-Non-Regional-Center,2019-07-01,2019-07-01
2019,7,Mexico,EB5-Regional-Center,2019-07-01,2019-07-01
2019,7,Philippines,F1,2007-08-22,2008-05-01
2019,7,Philippines,F2A,2019-07-01,2019-03-08
2019,7,Philippines,F2B,2008-01-01,2008-08-01
2019,7,Philippines,F3,1997-08-01,1998-02-01
2019,7,Philippines,F4,1998-01-01,1998-07-01
2019,7,Philippines,EB1,2018-04-22,2018-09-01
2019,7,Philippines,EB2,2019-07-01,2019-07-01
2019,7,Philippines,EB3,2019-07-01,2019-07-01
2019,7,Philippines,EB-Other,2019-07-01,2019-07-01
2019,7,Philippines,EB4,2019-07-01,2019-07-01
2019,7,Philippines,EB-Religious,2019-07-01,2019-07-01
2019,7,Philippines,EB5-Non-Regional-Center,2019-07-01,2019-07-01
2019,7,Philippines,EB5-Regional-Center,2019-07-01,2019-07-01
2019,7,El Salvador/Guatemala/Honduras,EB1,2018-04-22,2018-09-01
2019,7,El Salvador/Guatemala/Honduras,EB2,2019-07-01,2019-07-01
2019,7,El Salvador/Guatemala/Honduras,EB3,2019-07-01,2019-07-01
2019,7,El Salvador/Guatemala/Honduras,EB-Other,2019-07-01,2019-07-01
2019,7,El Salvador/Guatemala/Honduras,EB4,2016-07-01,2016-09-01
2019,7,El Salvador/Guatemala/Honduras,EB-Religious,2016-07-01,2016-09-01
2019,7,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2019-07-01,2019-07-01
2019,7,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2019-07-01,2019-07-01
2019,7,Vietnam,EB1,2018-04-22,
2019,7,Vietnam,EB2,2019-07-01,
2019,7,Vietnam,EB3,2019-07-01,
2019,7,Vietnam,EB-Other,2019-07-01,
2019,7,Vietnam,EB4,2019-07-01,
2019,7,Vietnam,EB-Religious,2019-07-01,
2019,7,Vietnam,EB5-Non-Regional-Center,2016-10-01,
2019,7,Vietnam,EB5-Regional-Center,2016-10-01,
