year,month,country,category,final_action_date,filing_date
2005,12,Rest-of-World,F1,,2001-04-22
2005,12,Rest-of-World,F2A,,2002-01-01
2005,12,Rest-of-World,F2B,,1996-06-08
2005,12,Rest-of-World,F3,,1998-06-08
2005,12,Rest-of-World,F4,,1994-05-01
2005,12,Rest-of-World,EB1,,2005-12-01
2005,12,Rest-of-World,EB2,,2005-12-01
2005,12,Rest-of-World,EB3,,2001-03-15
2005,12,Rest-of-World,EB-Schedule-A,,2005-12-01
2005,12,Rest-of-World,EB-Other,,2000-10-01
2005,12,Rest-of-World,EB4,,2005-12-01
2005,12,Rest-of-World,EB-Religious,,2005-12-01
2005,12,Rest-of-World,EB5,,2005-12-01
2005,12,Rest-of-World,EB5-Targeted-Employment,,2005-12-01
2005,12,China,F1,,2001-04-22
2005,12,China,F2A,,2002-01-01
2005,12,China,F2B,,1996-06-08
2005,12,China,F3,,1998-06-08
2005,12,China,F4,,1994-05-01
2005,12,China,EB1,,2001-07-01
2005,12,China,EB2,,2001-02-01
2005,12,China,EB3,,2001-01-01
2005,12,China,EB-Schedule-A,,2005-12-01
2005,12,China,EB-Other,,2000-10-01
2005,12,China,EB4,,2005-12-01
2005,12,China,EB-Religious,,2005-12-01
2005,12,China,EB5,,2005-12-01
2005,12,China,EB5-Targeted-Employment,,2005-12-01
2005,12,India,F1,,2001-04-22
2005,12,India,F2A,,2002-01-01
2005,12,India,F2B,,1996-06-08
2005,12,India,F3,,1998-06-08
2005,12,India,F4,,1993-11-15
2005,12,India,EB1,,2003-02-01
2005,12,India,EB2,,2000-07-01
2005,12,India,EB3,,1999-01-01
2005,12,India,EB-Schedule-A,,2005-12-01
2005,12,India,EB-Other,,2000-10-01
2005,12,India,EB4,,2005-12-01
2005,12,India,EB-Religious,,2005-12-01
2005,12,India,EB5,,2005-12-01
2005,12,India,EB5-Targeted-Employment,,2005-12-01
2005,12,Mexico,F1,,1994-06-01
2005,12,Mexico,F2A,,1998-12-15
2005,12,Mexico,F2B,,1992-02-01
2005,12,Mexico,F3,,1994-09-01
2005,12,Mexico,F4,,1992-04-01
2005,12,Mexico,EB1,,2005-12-01
2005,12,Mexico,EB2,,2005-12-01
2005,12,Mexico,EB3,,2001-02-01
2005,12,Mexico,EB-Schedule-A,,2005-12-01
2005,12,Mexico,EB-Other,,2000-10-01
2005,12,Mexico,EB4,,2005-12-01
2005,12,Mexico,EB-Religious,,2005-12-01
2005,12,Mexico,EB5,,2005-12-01
2005,12,Mexico,EB5-Targeted-Employment,,2005-12-01
2005,12,Philippines,F1,,1991-08-22
2005,12,Philippines,F2A,,2002-01-01
2005,12,Philippines,F2B,,1996-06-08
2005,12,Philippines,F3,,1991-02-08
2005,12,Philippines,F4,,1983-09-01
2005,12,Philippines,EB1,,2005-12-01
2005,12,Philippines,EB2,,2005-12-01
2005,12,Philippines,EB3,,2001-03-15
2005,12,Philippines,EB-Schedule-A,,2005-12-01
2005,12,Philippines,EB-Other,,2000-10-01
2005,12,Philippines,EB4,,2005-12-01
2005,12,Philippines,EB-Religious,,2005-12-01
2005,12,Philippines,EB5,,2005-12-01
2005,12,Philippines,EB5-Targeted-Employment,,2005-12-01
