year,month,country,category,final_action_date,filing_date
2017,11,Rest-of-World,F1,2011-01-22,2012-01-01
2017,11,Rest-of-World,F2A,2015-11-15,2016-11-01
2017,11,Rest-of-World,F2B,2010-11-15,2011-09-01
2017,11,Rest-of-World,F3,2005-08-15,2005-12-01
2017,11,Rest-of-World,F4,2004-05-22,2004-11-15
2017,11,Rest-of-World,EB1,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB2,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB3,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB-Other,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB4,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB-Religious,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB5-Non-Regional-Center,2017-11-01,2017-11-01
2017,11,Rest-of-World,EB5-Regional-Center,2017-11-01,2017-11-01
2017,11,China,F1,2011-01-22,2012-01-01
2017,11,China,F2A,2015-11-15,2016-11-01
2017,11,China,F2B,2010-11-15,2011-09-01
2017,11,China,F3,2005-08-15,2005-12-01
2017,11,China,F4,2004-05-22,2004-11-15
2017,11,China,EB1,2017-11-01,2017-11-01
2017,11,China,EB2,2013-06-15,2013-11-15
2017,11,China,EB3,2014-02-01,2015-09-01
2017,11,China,EB-Other,2006-04-01,2008-06-01
2017,11,China,EB4,2017-11-01,2017-11-01
2017,11,China,EB-Religious,2017-11-01,2017-11-01
2017,11,China,EB5-Non-Regional-Center,2014-07-01,2014-10-01
2017,11,China,EB5-Regional-Center,2014-07-01,2014-10-01
2017,11,India,F1,2011-01-22,2012-01-01
2017,11,India,F2A,2015-11-15,2016-11-01
2017,11,India,F2B,2010-11-15,2011-09-01
2017,11,India,F3,2005-08-15,2005-12-01
2017,11,India,F4,2003-10-22,2004-06-22
2017,11,India,EB1,2017-11-01,2017-11-01
2017,11,India,EB2,2008-10-08,2009-02-08
2017,11,India,EB3,2006-10-15,2008-01-01
2017,11,India,EB-Other,2006-10-15,2008-01-01
2017,11,India,EB4,2017-11-01,2017-11-01
2017,11,India,EB-Religious,2017-11-01,2017-11-01
2017,11,India,EB5-Non-Regional-Center,2017-11-01,2017-11-01
2017,11,India,EB5-Regional-Center,2017-11-01,2017-11-01
2017,11,Mexico,F1,1996-04-01,1996-11-01
2017,11,Mexico,F2A,2015-11-01,2016-11-01
2017,11,Mexico,F2B,1996-07-22,1997-01-01
2017,11,Mexico,F3,1995-05-08,1995-10-01
2017,11,Mexico,F4,1997-10-08,1998-02-08
2017,11,Mexico,EB1,2017-11-01,2017-11-01
2017,11,Mexico,EB2,2017-11-01,2017-11-01
2017,11,Mexico,EB3,2017-11-01,2017-11-01
2017,11,Mexico,EB-Other,2017-11-01,2017-11-01
2017,11,Mexico,EB4,2016-04-01,2017-11-01
2017,11,Mexico,EB-Religious,2016-04-01,2017-11-01
2017,11,Mexico,EB5-Non-Regional-Center,2017-11-01,2017-11-01
2017,11,Mexico,EB5-Regional-Center,2017-11-01,2017-11-01
2017,11,Philippines,F1,2007-01-01,2007-10-01
2017,11,Philippines,F2A,2015-11-15,2016-11-01
2017,11,Philippines,F2B,2007-01-01,2007-09-01
2017,11,Philippines,F3,1995-03-01,1995-06-15
2017,11,Philippines,F4,1994-06-08,1995-03-01
2017,11,Philippines,EB1,2017-11-01,2017-11-01
2017,11,Philippines,EB2,2017-11-01,2017-11-01
2017,11,Philippines,EB3,2016-01-15,2016-08-01
2017,11,Philippines,EB-Other,2016-01-15,2016-08-01
2017,11,Philippines,EB4,2017-11-01,2017-11-01
2017,11,Philippines,EB-Religious,2017-11-01,2017-11-01
2017,11,Philippines,EB5-Non-Regional-Center,2017-11-01,2017-11-01
2017,11,Philippines,EB5-Regional-Center,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB1,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB2,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB3,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB-Other,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB4,2015-11-01,2016-04-15
2017,11,El Salvador/Guatemala/Honduras,EB-Religious,2015-11-01,2016-04-15
2017,11,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2017-11-01,2017-11-01
2017,11,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2017-11-01,2017-11-01
