year,month,country,category,final_action_date,filing_date
2017,10,Rest-of-World,F1,2010-12-22,2012-01-01
2017,10,Rest-of-World,F2A,2015-10-22,2016-11-01
2017,10,Rest-of-World,F2B,2010-11-08,2011-09-01
2017,10,Rest-of-World,F3,2005-07-22,2005-12-01
2017,10,Rest-of-World,F4,2004-05-08,2004-11-15
2017,10,Rest-of-World,EB1,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB2,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB3,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB-Other,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB4,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB-Religious,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB5-Non-Regional-Center,2017-10-01,2017-10-01
2017,10,Rest-of-World,EB5-Regional-Center,2017-10-01,2017-10-01
2017,10,China,F1,2010-12-22,2012-01-01
2017,10,China,F2A,2015-10-22,2016-11-01
2017,10,China,F2B,2010-11-08,2011-09-01
2017,10,China,F3,2005-07-22,2005-12-01
2017,10,China,F4,2004-05-08,2004-11-15
2017,10,China,EB1,2017-10-01,2017-10-01
2017,10,China,EB2,2013-05-22,2013-11-15
2017,10,China,EB3,2014-01-01,2015-09-01
2017,10,China,EB-Other,2006-01-01,2008-06-01
2017,10,China,EB4,2017-10-01,2017-10-01
2017,10,China,EB-Religious,2017-10-01,2017-10-01
2017,10,China,EB5-Non-Regional-Center,2014-06-22,2014-10-01
2017,10,China,EB5-Regional-Center,2014-06-22,2014-10-01
2017,10,India,F1,2010-12-22,2012-01-01
2017,10,India,F2A,2015-10-22,2016-11-01
2017,10,India,F2B,2010-11-08,2011-09-01
2017,10,India,F3,2005-07-22,2005-12-01
2017,10,India,F4,2003-10-01,2004-06-22
2017,10,India,EB1,2017-10-01,2017-10-01
2017,10,India,EB2,2008-09-15,2009-02-08
2017,10,India,EB3,2006-10-15,2008-01-01
2017,10,India,EB-Other,2006-10-15,2008-01-01
2017,10,India,EB4,2017-10-01,2017-10-01
2017,10,India,EB-Religious,2017-10-01,2017-10-01
2017,10,India,EB5-Non-Regional-Center,2017-10-01,2017-10-01
2017,10,India,EB5-Regional-Center,2017-10-01,2017-10-01
2017,10,Mexico,F1,1996-03-01,1996-11-01
2017,10,Mexico,F2A,2015-10-15,2016-11-01
2017,10,Mexico,F2B,1996-07-15,1997-01-01
2017,10,Mexico,F3,1995-04-22,1995-10-01
2017,10,Mexico,F4,1997-10-01,1998-02-08
2017,10,Mexico,EB1,2017-10-01,2017-10-01
2017,10,Mexico,EB2,2017-10-01,2017-10-01
2017,10,Mexico,EB3,2017-10-01,2017-10-01
2017,10,Mexico,EB-Other,2017-10-01,2017-10-01
2017,10,Mexico,EB4,2016-03-01,2017-10-01
2017,10,Mexico,EB-Religious,2016-03-01,2017-10-01
2017,10,Mexico,EB5-Non-Regional-Center,2017-10-01,2017-10-01
2017,10,Mexico,EB5-Regional-Center,2017-10-01,2017-10-01
2017,10,Philippines,F1,2007-01-01,2007-10-01
2017,10,Philippines,F2A,2015-10-22,2016-11-01
2017,10,Philippines,F2B,2007-01-01,2007-09-01
2017,10,Philippines,F3,1995-02-22,1995-06-15
2017,10,Philippines,F4,1994-06-01,1995-03-01
2017,10,Philippines,EB1,2017-10-01,2017-10-01
2017,10,Philippines,EB2,2017-10-01,2017-10-01
2017,10,Philippines,EB3,2015-12-01,2016-08-01
2017,10,Philippines,EB-Other,2015-12-01,2016-08-01
2017,10,Philippines,EB4,2017-10-01,2017-10-01
2017,10,Philippines,EB-Religious,2017-10-01,2017-10-01
2017,10,Philippines,EB5-Non-Regional-Center,2017-10-01,2017-10-01
2017,10,Philippines,EB5-Regional-Center,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB1,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB2,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB3,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB-Other,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB4,2015-11-01,2016-04-15
2017,10,El Salvador/Guatemala/Honduras,EB-Religious,2015-11-01,2016-04-15
2017,10,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2017-10-01,2017-10-01
2017,10,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2017-10-01,2017-10-01
