year,month,country,category,final_action_date,filing_date
2020,8,Rest-of-World,F1,2014-08-15,2015-06-08
2020,8,Rest-of-World,F2A,2020-08-01,2020-07-01
2020,8,Rest-of-World,F2B,2015-06-08,2016-03-15
2020,8,Rest-of-World,F3,2008-06-01,2009-05-08
2020,8,Rest-of-World,F4,2006-09-08,2007-09-01
2020,8,Rest-of-World,EB1,2020-08-01,2020-08-01
2020,8,Rest-of-World,EB2,2020-08-01,2020-08-01
2020,8,Rest-of-World,EB3,2019-04-01,2020-04-01
2020,8,Rest-of-World,EB-Other,2019-04-01,2020-04-01
2020,8,Rest-of-World,EB4,2020-08-01,2020-08-01
2020,8,Rest-of-World,EB-Religious,2020-08-01,2020-08-01
2020,8,Rest-of-World,EB5-Non-Regional-Center,2020-08-01,2020-08-01
2020,8,Rest-of-World,EB5-Regional-Center,2020-08-01,2020-08-01
2020,8,China,F1,2014-08-15,2015-06-08
2020,8,China,F2A,2020-08-01,2020-07-01
2020,8,China,F2B,2015-06-08,2016-03-15
2020,8,China,F3,2008-06-01,2009-05-08
2020,8,China,F4,2006-09-08,2007-09-01
2020,8,China,EB1,2018-02-08,2018-07-01
2020,8,China,EB2,2016-01-15,2016-08-01
2020,8,China,EB3,2017-02-15,2017-05-01
2020,8,China,EB-Other,2008-08-01,2008-10-01
2020,8,China,EB4,2020-08-01,2020-08-01
2020,8,China,EB-Religious,2020-08-01,2020-08-01
2020,8,China,EB5-Non-Regional-Center,2015-08-08,2015-12-15
2020,8,China,EB5-Regional-Center,2015-08-08,2015-12-15
2020,8,India,F1,2014-08-15,2015-06-08
2020,8,India,F2A,2020-08-01,2020-07-01
2020,8,India,F2B,2015-06-08,2016-03-15
2020,8,India,F3,2008-06-01,2009-05-08
2020,8,India,F4,2005-02-22,2005-11-08
2020,8,India,EB1,2018-02-08,2018-07-01
2020,8,India,EB2,2009-07-08,2009-08-15
2020,8,India,EB3,2009-10-01,2010-02-01
2020,8,India,EB-Other,2009-10-01,2010-02-01
2020,8,India,EB4,2020-08-01,2020-08-01
2020,8,India,EB-Religious,2020-08-01,2020-08-01
2020,8,India,EB5-Non-Regional-Center,2020-08-01,2020-08-01
2020,8,India,EB5-Regional-Center,2020-08-01,2020-08-01
2020,8,Mexico,F1,1997-12-22,2000-02-01
2020,8,Mexico,F2A,2020-08-01,2020-07-01
2020,8,Mexico,F2B,1999-03-22,1999-11-08
2020,8,Mexico,F3,1996-07-15,2000-08-01
2020,8,Mexico,F4,1998-06-15,1999-04-01
2020,8,Mexico,EB1,2020-08-01,2020-08-01
2020,8,Mexico,EB2,2020-08-01,2020-08-01
2020,8,Mexico,EB3,2019-04-01,2020-04-01
2020,8,Mexico,EB-Other,2019-04-01,2020-04-01
2020,8,Mexico,EB4,2018-06-15,2020-08-01
2020,8,Mexico,EB-Religious,2018-06-15,2020-08-01
2020,8,Mexico,EB5-Non-Regional-Center,2020-08-01,2020-08-01
2020,8,Mexico,EB5-Regional-Center,2020-08-01,2020-08-01
2020,8,Philippines,F1,2011-09-01,2012-06-08
2020,8,Philippines,F2A,2020-08-01,2020-07-01
2020,8,Philippines,F2B,2011-04-01,2011-12-01
2020,8,Philippines,F3,2001-11-15,2002-08-22
2020,8,Philippines,F4,2001-09-01,2002-05-08
2020,8,Philippines,EB1,2020-08-01,2020-08-01
2020,8,Philippines,EB2,2020-08-01,2020-08-01
2020,8,Philippines,EB3,2019-04-01,2020-04-01
2020,8,Philippines,EB-Other,2019-04-01,2020-04-01
2020,8,Philippines,EB4,2020-08-01,2020-08-01
2020,8,Philippines,EB-Religious,2020-08-01,2020-08-01
2020,8,Philippines,EB5-Non-Regional-Center,2020-08-01,2020-08-01
2020,8,Philippines,EB5-Regional-Center,2020-08-01,2020-08-01
2020,8,El Salvador/Guatemala/Honduras,EB1,2020-08-01,2020-08-01
2020,8,El Salvador/Guatemala/Honduras,EB2,2020-08-01,2020-08-01
2020,8,El Salvador/Guatemala/Honduras,EB3,2019-04-01,2020-04-01
2020,8,El Salvador/Guatemala/Honduras,EB-Other,2019-04-01,2020-04-01
2020,8,El Salvador/Guatemala/Honduras,EB4,2017-04-01,2017-10-01
2020,8,El Salvador/Guatemala/Honduras,EB-Religious,2017-04-01,2017-10-01
2020,8,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2020-08-01,2020-08-01
2020,8,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2020-08-01,2020-08-01
2020,8,Vietnam,EB1,2020-08-01,
2020,8,Vietnam,EB2,2020-08-01,
2020,8,Vietnam,EB3,2019-04-01,
2020,8,Vietnam,EB-Other,2019-04-01,
2020,8,Vietnam,EB4,2020-08-01,
2020,8,Vietnam,EB-Religious,2020-08-01,
2020,8,Vietnam,EB5-Non-Regional-Center,2017-07-22,
2020,8,Vietnam,EB5-Regional-Center,2017-07-22,
