year,month,country,category,final_action_date,filing_date
2020,4,Rest-of-World,F1,2014-01-01,2014-09-01
2020,4,Rest-of-World,F2A,2020-04-01,2020-02-01
2020,4,Rest-of-World,F2B,2014-11-01,2015-07-01
2020,4,Rest-of-World,F3,2008-02-01,2008-10-01
2020,4,Rest-of-World,F4,2006-07-01,2007-07-25
2020,4,Rest-of-World,EB1,2019-06-01,2020-04-01
2020,4,Rest-of-World,EB2,2020-04-01,2020-04-01
2020,4,Rest-of-World,EB3,2017-01-01,2019-01-01
2020,4,Rest-of-World,EB-Other,2017-01-01,2019-01-01
2020,4,Rest-of-World,EB4,2020-04-01,2020-04-01
2020,4,Rest-of-World,EB-Religious,2020-04-01,2020-04-01
2020,4,Rest-of-World,EB5-Non-Regional-Center,2020-04-01,2020-04-01
2020,4,Rest-of-World,EB5-Regional-Center,2020-04-01,2020-04-01
2020,4,China,F1,2014-01-01,2014-09-01
2020,4,China,F2A,2020-04-01,2020-02-01
2020,4,China,F2B,2014-11-01,2015-07-01
2020,4,China,F3,2008-02-01,2008-10-01
2020,4,China,F4,2006-07-01,2007-07-25
2020,4,China,EB1,2017-06-08,2017-10-01
2020,4,China,EB2,2015-09-01,2016-08-01
2020,4,China,EB3,2016-04-15,2017-03-01
2020,4,China,EB-Other,2008-07-01,2008-08-01
2020,4,China,EB4,2020-04-01,2020-04-01
2020,4,China,EB-Religious,2020-04-01,2020-04-01
2020,4,China,EB5-Non-Regional-Center,2015-05-15,2015-12-15
2020,4,China,EB5-Regional-Center,2015-05-15,2015-12-15
2020,4,India,F1,2014-01-01,2014-09-01
2020,4,India,F2A,2020-04-01,2020-02-01
2020,4,India,F2B,2014-11-01,2015-07-01
2020,4,India,F3,2008-02-01,2008-10-01
2020,4,India,F4,2004-12-22,2005-08-22
2020,4,India,EB1,2015-05-01,2017-03-15
2020,4,India,EB2,2009-05-25,2009-07-01
2020,4,India,EB3,2009-01-22,2010-02-01
2020,4,India,EB-Other,2009-01-22,2010-02-01
2020,4,India,EB4,2020-04-01,2020-04-01
2020,4,India,EB-Religious,2020-04-01,2020-04-01
2020,4,India,EB5-Non-Regional-Center,2019-01-01,2020-04-01
2020,4,India,EB5-Regional-Center,2019-01-01,2020-04-01
2020,4,Mexico,F1,1997-09-22,1999-12-01
2020,4,Mexico,F2A,2020-04-01,2020-02-01
2020,4,Mexico,F2B,1998-12-01,1999-08-01
2020,4,Mexico,F3,1996-05-08,2000-07-15
2020,4,Mexico,F4,1998-03-15,1999-01-15
2020,4,Mexico,EB1,2019-06-01,2020-04-01
2020,4,Mexico,EB2,2020-04-01,2020-04-01
2020,4,Mexico,EB3,2017-01-01,2019-01-01
2020,4,Mexico,EB-Other,2017-01-01,2019-01-01
2020,4,Mexico,EB4,2018-01-22,2020-04-01
2020,4,Mexico,EB-Religious,2018-01-22,2020-04-01
2020,4,Mexico,EB5-Non-Regional-Center,2020-04-01,2020-04-01
2020,4,Mexico,EB5-Regional-Center,2020-04-01,2020-04-01
2020,4,Philippines,F1,2010-03-01,2010-11-01
2020,4,Philippines,F2A,2020-04-01,2020-02-01
2020,4,Philippines,F2B,2010-02-01,2010-10-01
2020,4,Philippines,F3,2000-05-15,2001-01-15
2020,4,Philippines,F4,2000-05-01,2001-01-01
2020,4,Philippines,EB1,2019-06-01,2020-04-01
2020,4,Philippines,EB2,2020-04-01,2020-04-01
2020,4,Philippines,EB3,2017-01-01,2019-01-01
2020,4,Philippines,EB-Other,2017-01-01,2019-01-01
2020,4,Philippines,EB4,2020-04-01,2020-04-01
2020,4,Philippines,EB-Religious,2020-04-01,2020-04-01
2020,4,Philippines,EB5-Non-Regional-Center,2020-04-01,2020-04-01
2020,4,Philippines,EB5-Regional-Center,2020-04-01,2020-04-01
2020,4,El Salvador/Guatemala/Honduras,EB1,2019-06-01,2020-04-01
2020,4,El Salvador/Guatemala/Honduras,EB2,2020-04-01,2020-04-01
2020,4,El Salvador/Guatemala/Honduras,EB3,2017-01-01,2019-01-01
2020,4,El Salvador/Guatemala/Honduras,EB-Other,2017-01-01,2019-01-01
2020,4,El Salvador/Guatemala/Honduras,EB4,2016-07-15,2016-08-15
2020,4,El Salvador/Guatemala/Honduras,EB-Religious,2016-07-15,2016-08-15
2020,4,El Salvador/Guatemala/Honduras,EB5-Non-Regional-Center,2020-04-01,2020-04-01
2020,4,El Salvador/Guatemala/Honduras,EB5-Regional-Center,2020-04-01,2020-04-01
2020,4,Vietnam,EB1,2019-06-01,
2020,4,Vietnam,EB2,2020-04-01,
2020,4,Vietnam,EB3,2017-01-01,
2020,4,Vietnam,EB-Other,2017-01-01,
2020,4,Vietnam,EB4,2020-04-01,
2020,4,Vietnam,EB-Religious,2020-04-01,
2020,4,Vietnam,EB5-Non-Regional-Center,2017-02-08,
2020,4,Vietnam,EB5-Regional-Center,2017-02-08,
